accuracy,loss,val_accuracy,val_loss,epoch
0.7787500023841858,1.2831201553344727,0.7233333587646484,0.8829230070114136,0
0.8962500095367432,0.323860764503479,0.8924999833106995,0.3625517785549164,1
0.9010416865348816,0.35229313373565674,0.8533333539962769,0.5031105279922485,2
0.9360416531562805,0.18369606137275696,0.9166666865348816,0.2917099595069885,3
0.9433333277702332,0.15987476706504822,0.9433333277702332,0.1782233715057373,4
0.9527083039283752,0.13647346198558807,0.9758333563804626,0.08418716490268707,5
0.9635416865348816,0.10088782757520676,0.9383333325386047,0.2053348571062088,6
0.9739583134651184,0.07910915464162827,0.9741666913032532,0.07545572519302368,7
0.9760416746139526,0.06859800964593887,0.9624999761581421,0.12353231757879257,8
0.9691666960716248,0.09221125394105911,0.8958333134651184,0.4015885293483734,9
0.9633333086967468,0.10711939632892609,0.8725000023841858,0.4787099361419678,10
0.9727083444595337,0.089909628033638,0.9049999713897705,0.4368517994880676,11
0.9599999785423279,0.13101033866405487,0.9591666460037231,0.14600048959255219,12
0.9795833230018616,0.06304776668548584,0.9616666436195374,0.10742363333702087,13
0.98416668176651,0.0438816212117672,0.971666693687439,0.09233012050390244,14
0.9793750047683716,0.05592292174696922,0.909166693687439,0.33037200570106506,15
0.9725000262260437,0.08307550102472305,0.9133333563804626,0.27968111634254456,16
0.981249988079071,0.061205051839351654,0.9766666889190674,0.11333197355270386,17
0.9800000190734863,0.05704573914408684,0.8991666436195374,0.3934452533721924,18
0.972083330154419,0.0833318904042244,0.9483333230018616,0.21295416355133057,19
