accuracy,loss,val_accuracy,val_loss,epoch
0.706250011920929,5.881101608276367,0.8641666769981384,3.5381500720977783,0
0.8631250262260437,2.7731149196624756,0.9116666913032532,2.2805404663085938,1
0.90645831823349,1.9872273206710815,0.9549999833106995,1.6114987134933472,2
0.9191666841506958,1.4773125648498535,0.9491666555404663,1.1889150142669678,3
0.9127083420753479,1.1763168573379517,0.8391666412353516,1.3279043436050415,4
0.9385416507720947,0.8373312950134277,0.7541666626930237,1.5638809204101562,5
0.9381250143051147,0.6746986508369446,0.9474999904632568,0.5948775410652161,6
0.9395833611488342,0.528400719165802,0.9508333206176758,0.4544540345668793,7
0.9485416412353516,0.4202199876308441,0.9516666531562805,0.37579214572906494,8
0.9449999928474426,0.3705156743526459,0.9591666460037231,0.3690507113933563,9
0.956041693687439,0.2796957194805145,0.934166669845581,0.32927823066711426,10
0.965833306312561,0.21961496770381927,0.9558333158493042,0.2286418080329895,11
0.9527083039283752,0.22942374646663666,0.9541666507720947,0.22261057794094086,12
0.9585416913032532,0.22726447880268097,0.9541666507720947,0.23602959513664246,13
0.9668750166893005,0.18220245838165283,0.9416666626930237,0.2678457796573639,14
0.95291668176651,0.21891242265701294,0.9708333611488342,0.1923818290233612,15
0.95291668176651,0.20869825780391693,0.9233333468437195,0.3993927538394928,16
0.9702083468437195,0.14635352790355682,0.98416668176651,0.11796163022518158,17
0.9802083373069763,0.09978879988193512,0.9825000166893005,0.11272627115249634,18
0.9754166603088379,0.11781901121139526,0.9524999856948853,0.21485373377799988,19
