accuracy,loss,val_accuracy,val_loss,epoch
0.31979167461395264,2.2460873126983643,0.40666666626930237,1.3616529703140259,0
0.4802083373069763,1.2576814889907837,0.45916667580604553,1.225864052772522,1
0.5391666889190674,1.102473497390747,0.5816666483879089,0.9737528562545776,2
0.628333330154419,0.9139242768287659,0.6933333277702332,0.787063479423523,3
0.699999988079071,0.7710052132606506,0.637499988079071,0.9150614738464355,4
0.7493749856948853,0.6592129468917847,0.7433333396911621,0.6675416827201843,5
0.7604166865348816,0.6045240163803101,0.784166693687439,0.5623384118080139,6
0.7870833277702332,0.5525354146957397,0.7774999737739563,0.6510605812072754,7
0.7854166626930237,0.5494716167449951,0.8183333277702332,0.4693591594696045,8
0.7920833230018616,0.5209330320358276,0.8299999833106995,0.48227208852767944,9
0.8070833086967468,0.4744134545326233,0.8383333086967468,0.4419824779033661,10
0.8395833373069763,0.407699853181839,0.8550000190734863,0.3986770808696747,11
0.8493750095367432,0.3944500684738159,0.8308333158493042,0.42425552010536194,12
0.8366666436195374,0.41581448912620544,0.8391666412353516,0.42902690172195435,13
0.8554166555404663,0.36781826615333557,0.8258333206176758,0.4801364839076996,14
0.8489583134651184,0.39260950684547424,0.8600000143051147,0.40087980031967163,15
0.8639583587646484,0.3497692346572876,0.8483333587646484,0.421327143907547,16
0.8647916913032532,0.34938082098960876,0.8475000262260437,0.45012664794921875,17
0.8768749833106995,0.31838664412498474,0.8399999737739563,0.4605748951435089,18
0.8679166436195374,0.3405664265155792,0.8358333110809326,0.5019087195396423,19
0.8852083086967468,0.3061038553714752,0.871666669845581,0.3569824695587158,20
0.8666666746139526,0.3597390353679657,0.8766666650772095,0.3416944444179535,21
0.8847916722297668,0.3014904856681824,0.887499988079071,0.33851999044418335,22
0.8991666436195374,0.2763272821903229,0.8708333373069763,0.3717823028564453,23
0.8989583253860474,0.25627073645591736,0.8666666746139526,0.3763606548309326,24
