accuracy,loss,val_accuracy,val_loss,epoch,iteration,fold
0.3147916793823242,2.3165359497070312,0.3666666746139526,2.934791088104248,1,29,1
0.3772916793823242,1.65457022190094,0.4991666674613952,1.1791988611221311,2,29,1
0.4897916615009308,1.3524625301361084,0.590833306312561,0.9969292879104614,3,29,1
0.6464583277702332,0.9865646362304688,0.6891666650772095,0.8837080597877502,4,29,1
0.7225000262260437,0.7835704684257507,0.7616666555404663,0.624374270439148,5,29,1
0.7577083110809326,0.6661968231201172,0.7975000143051147,0.526232898235321,6,29,1
0.7943750023841858,0.5737404227256775,0.778333306312561,0.5974037647247314,7,29,1
0.8416666388511658,0.4402384459972381,0.8308333158493042,0.4631372392177582,8,29,1
0.8483333587646484,0.4187808930873871,0.8808333277702332,0.3382702767848968,9,29,1
0.8670833110809326,0.3671788573265075,0.824999988079071,0.4867166578769684,10,29,1
0.8806250095367432,0.3380061388015747,0.8958333134651184,0.2794393599033355,11,29,1
0.9027083516120912,0.2776803970336914,0.8983333110809326,0.2755102217197418,12,29,1
0.8993750214576721,0.2759569883346557,0.8824999928474426,0.2827047407627105,13,29,1
0.915000021457672,0.2518720328807831,0.9049999713897704,0.2723178267478943,14,29,1
0.9225000143051147,0.2173882275819778,0.887499988079071,0.3654227554798126,15,29,1
0.9325000047683716,0.1965531408786773,0.8541666865348816,0.5067741274833679,16,29,1
0.9300000071525574,0.1969987899065017,0.887499988079071,0.3382958769798279,17,29,1
0.9275000095367432,0.211611807346344,0.89083331823349,0.3063010573387146,18,29,1
0.9385416507720948,0.1803300231695175,0.8766666650772095,0.3813885450363159,19,29,1
0.9470833539962769,0.1625631153583526,0.9041666388511658,0.2757648229598999,20,29,1
0.3533333241939544,2.411716938018799,0.4950000047683716,1.2215570211410522,1,29,2
0.574999988079071,1.124170422554016,0.7225000262260437,0.7564778923988342,2,29,2
0.7068750262260437,0.8208553791046143,0.762499988079071,0.7511178255081177,3,29,2
0.7425000071525574,0.6955994367599487,0.7508333325386047,0.5962841510772705,4,29,2
0.778124988079071,0.6001520752906799,0.7799999713897705,0.5277912020683289,5,29,2
0.815833330154419,0.4962459802627563,0.8741666674613953,0.3414732217788696,6,29,2
0.8383333086967468,0.4342474937438965,0.8149999976158142,0.4651985168457031,7,29,2
0.8675000071525574,0.3671042025089264,0.8791666626930237,0.3267332911491394,8,29,2
0.8770833611488342,0.3325804471969604,0.9041666388511658,0.2843059003353119,9,29,2
0.8947916626930237,0.2858487963676452,0.8824999928474426,0.326719582080841,10,29,2
0.8916666507720947,0.2968798875808716,0.8899999856948853,0.3277962803840637,11,29,2
0.9231250286102296,0.2223395258188247,0.9100000262260436,0.2762872278690338,12,29,2
