accuracy,loss,val_accuracy,val_loss,epoch,iteration,fold
0.4083333313465118,3.087976455688477,0.4658333361148834,51.92477035522461,1,1,1
0.5514583587646484,1.2675447463989258,0.2125000059604644,3.817008256912232,2,1,1
0.4950000047683716,1.425170660018921,0.3291666805744171,14.135088920593262,3,1,1
0.574791669845581,1.0787622928619385,0.5766666531562805,1.1208899021148682,4,1,1
0.6431249976158142,0.9326828122138976,0.6466666460037231,1.0215916633605957,5,1,1
0.674791693687439,0.8583431243896484,0.5566666722297668,1.0797518491744995,6,1,1
0.7112500071525574,0.7480003237724304,0.7091666460037231,0.8104923367500305,7,1,1
0.7452083230018616,0.6836594343185425,0.5041666626930237,1.844321608543396,8,1,1
0.7722916603088379,0.5854774713516235,0.3691666722297668,5.960912227630615,9,1,1
0.8185416460037231,0.4904380142688751,0.778333306312561,0.6192249655723572,10,1,1
0.8364583253860474,0.4437609314918518,0.7458333373069763,0.6964266300201416,11,1,1
0.85916668176651,0.3939834535121918,0.8758333325386047,0.3647623658180237,12,1,1
0.8708333373069763,0.3618881106376648,0.809166669845581,0.6026251912117004,13,1,1
0.8745833039283752,0.3477146923542022,0.8608333468437195,0.3769473135471344,14,1,1
0.8918750286102295,0.3092986643314361,0.7425000071525574,0.949412167072296,15,1,1
0.903124988079071,0.2741735279560089,0.8550000190734863,0.4031781852245331,16,1,1
0.8727083206176758,0.3760946094989776,0.8516666889190674,0.6506792902946472,17,1,1
0.8912500143051147,0.3344281017780304,0.8516666889190674,0.6337133049964905,18,1,1
0.8958333134651184,0.3280906677246094,0.7191666960716248,1.672805666923523,19,1,1
0.9206249713897704,0.2318766266107559,0.8883333206176758,0.3507259786128998,20,1,1
0.3687500059604645,3.75595498085022,0.3266666531562805,3.4971373081207275,1,1,2
0.4483333230018616,1.4022010564804075,0.4633333384990692,1.4969844818115234,2,1,2
0.5589583516120911,1.1214046478271484,0.4991666674613952,1.3829339742660522,3,1,2
0.6727083325386047,0.8769273161888123,0.6941666603088379,0.7982672452926636,4,1,2
0.7460416555404663,0.6807410717010498,0.6166666746139526,1.159946322441101,5,1,2
0.7927083373069763,0.544708788394928,0.6166666746139526,2.2340781688690186,6,1,2
0.8162500262260437,0.5134185552597046,0.6966666579246521,1.2590547800064087,7,1,2
0.8429166674613953,0.4110918045043945,0.73416668176651,1.1734622716903689,8,1,2
0.8520833253860474,0.4028109908103943,0.7741666436195374,0.7422600388526917,9,1,2
0.871874988079071,0.3609926104545593,0.7683333158493042,0.6956232786178589,10,1,2
0.8862500190734863,0.3316695094108581,0.8983333110809326,0.2930360734462738,11,1,2
0.9058333039283752,0.2632221281528473,0.8675000071525574,0.3768454492092132,12,1,2
0.915416657924652,0.2411090284585952,0.878333330154419,0.3321812450885772,13,1,2
0.9270833134651184,0.2073698192834854,0.8650000095367432,0.3690018951892853,14,1,2
0.9279166460037231,0.1921729445457458,0.8558333516120911,0.5357735753059387,15,1,2
0.9243749976158142,0.2147309333086013,0.79666668176651,1.4883947372436523,16,1,2
0.9335416555404664,0.1904077976942062,0.887499988079071,0.349302738904953,17,1,2
0.9358333349227904,0.1912217289209365,0.9066666960716248,0.3210091888904571,18,1,2
0.9368749856948853,0.1764653921127319,0.8316666483879089,0.7167351245880127,19,1,2
0.940625011920929,0.176377460360527,0.8683333396911621,0.3674821853637695,20,1,2
0.4289583265781402,2.885986804962158,0.1833333373069763,577.5150146484375,1,1,3
0.5649999976158142,1.184533715248108,0.4550000131130218,4.136351108551025,2,1,3
0.6462500095367432,1.0065733194351196,0.5641666650772095,2.703815221786499,3,1,3
0.7091666460037231,0.8333345055580139,0.67166668176651,1.0487483739852903,4,1,3
0.7581250071525574,0.68424391746521,0.73416668176651,0.7309093475341797,5,1,3
