accuracy,micro_avg_precision,micro_avg_recall,micro_avg_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,iteration,fold,data_type
0.9239583333333332,0.9239583333333332,0.9239583333333332,0.9239583333333332,0.9301610100269072,0.9239583333333332,0.924525661245046,1,1,train
0.8883333333333333,0.8883333333333333,0.8883333333333333,0.8883333333333333,0.8974508889063383,0.8883333333333333,0.8891419739735932,1,1,val
0.884,0.884,0.884,0.884,0.892067694239182,0.884,0.8849246324923516,1,1,test
0.8902083333333334,0.8902083333333334,0.8902083333333334,0.8902083333333334,0.8967328522939211,0.8902083333333334,0.8869553358362996,1,2,train
0.8683333333333333,0.8683333333333333,0.8683333333333333,0.8683333333333333,0.8763066439104762,0.8683333333333334,0.8648554697850754,1,2,val
0.858,0.858,0.858,0.858,0.8665830011801072,0.858,0.8539645173325521,1,2,test
0.3585416666666666,0.3585416666666666,0.3585416666666666,0.3585416666666666,0.6397684342877343,0.3585416666666666,0.3198729463482143,1,3,train
0.365,0.365,0.365,0.365,0.6733151249064053,0.365,0.3287345568426755,1,3,val
0.36,0.36,0.36,0.36,0.6513156644316562,0.36,0.3174985951316243,1,3,test
0.8908333333333334,0.8908333333333334,0.8908333333333334,0.8908333333333334,0.8977626884641076,0.8908333333333334,0.8900741343973675,1,4,train
0.86,0.86,0.86,0.86,0.8745677435063903,0.86,0.8589142417243482,1,4,val
0.8506666666666667,0.8506666666666667,0.8506666666666667,0.8506666666666667,0.861092660976065,0.8506666666666668,0.8504486700494158,1,4,test
0.88625,0.88625,0.88625,0.88625,0.904404733558944,0.8862499999999999,0.8865708668712973,1,5,train
0.8533333333333334,0.8533333333333334,0.8533333333333334,0.8533333333333334,0.8784565289756303,0.8533333333333333,0.8541737209970203,1,5,val
0.856,0.856,0.856,0.856,0.8756225305011454,0.8559999999999999,0.8560544680112881,1,5,test
0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.8063525218952277,0.7733333333333334,0.7679796278752347,2,1,train
0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7433333333333333,0.7802851861310823,0.7433333333333334,0.7367699256679844,2,1,val
0.746,0.746,0.746,0.746,0.7867337015926252,0.7460000000000001,0.7418865097619818,2,1,test
0.9164583333333334,0.9164583333333334,0.9164583333333334,0.9164583333333334,0.9293953931796712,0.9164583333333336,0.9168275960056734,2,2,train
0.8825,0.8825,0.8825,0.8825,0.9013777170717852,0.8825,0.8826138031686861,2,2,val
0.8906666666666667,0.8906666666666667,0.8906666666666667,0.8906666666666667,0.9105256857092036,0.8906666666666666,0.892187035181764,2,2,test
0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9561608244261256,0.9516666666666668,0.9516131632262936,2,3,train
0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9266666666666666,0.9309252084820276,0.9266666666666664,0.9263190286685002,2,3,val
0.9053333333333332,0.9053333333333332,0.9053333333333332,0.9053333333333332,0.91572336200619,0.9053333333333334,0.9047375253787444,2,3,test
0.9652083333333332,0.9652083333333332,0.9652083333333332,0.9652083333333332,0.9659387525397858,0.9652083333333332,0.9649981122557344,2,4,train
0.9375,0.9375,0.9375,0.9375,0.9385517584390378,0.9375,0.9372237462986586,2,4,val
0.9433333333333334,0.9433333333333334,0.9433333333333334,0.9433333333333334,0.9453239101804424,0.9433333333333334,0.9428024855132954,2,4,test
0.4085416666666667,0.4085416666666667,0.4085416666666667,0.4085416666666667,0.6138199327207206,0.4085416666666666,0.4116164798205132,2,5,train
0.4058333333333333,0.4058333333333333,0.4058333333333333,0.4058333333333333,0.5843594834736863,0.4058333333333334,0.3954317188400474,2,5,val
0.3746666666666666,0.3746666666666666,0.3746666666666666,0.3746666666666666,0.5769037050792366,0.3746666666666666,0.3699959421102578,2,5,test
0.8522916666666667,0.8522916666666667,0.8522916666666667,0.8522916666666667,0.854859730409707,0.8522916666666667,0.8511706155565936,3,1,train
0.835,0.835,0.835,0.835,0.8355315201435607,0.835,0.8333341333834003,3,1,val
0.8226666666666667,0.8226666666666667,0.8226666666666667,0.8226666666666667,0.824852533274469,0.8226666666666667,0.8214372168934737,3,1,test
0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9390683479631536,0.9308333333333334,0.9296848240693244,3,2,train
0.8933333333333333,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.9004857656480929,0.8933333333333333,0.8900876172214245,3,2,val
0.896,0.896,0.896,0.896,0.903757034625296,0.8959999999999999,0.8951487527785359,3,2,test
0.684375,0.684375,0.684375,0.684375,0.7423074361961411,0.684375,0.6728456395715079,3,3,train
0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7600407058051413,0.7083333333333334,0.7006052137959423,3,3,val
0.69,0.69,0.69,0.69,0.7421101177810849,0.69,0.6781348372018824,3,3,test
0.8545833333333334,0.8545833333333334,0.8545833333333334,0.8545833333333334,0.8671636277103169,0.8545833333333333,0.8518704018790272,3,4,train
0.8325,0.8325,0.8325,0.8325,0.8473427115685075,0.8324999999999999,0.8285092187020432,3,4,val
0.8313333333333334,0.8313333333333334,0.8313333333333334,0.8313333333333334,0.846779586822487,0.8313333333333333,0.8281364612514801,3,4,test
0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9299896825099282,0.9208333333333332,0.921702813427926,3,5,train
0.895,0.895,0.895,0.895,0.9070000404937746,0.8949999999999999,0.8954629902198157,3,5,val
0.882,0.882,0.882,0.882,0.8924323028627317,0.882,0.8822372514228652,3,5,test
0.8222916666666666,0.8222916666666666,0.8222916666666666,0.8222916666666666,0.8474235864260296,0.8222916666666666,0.8134087461391083,4,1,train
0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.7973989333294568,0.7733333333333334,0.7626725489445427,4,1,val
0.7686666666666667,0.7686666666666667,0.7686666666666667,0.7686666666666667,0.7975821776552632,0.7686666666666667,0.7559773039913624,4,1,test
0.8797916666666666,0.8797916666666666,0.8797916666666666,0.8797916666666666,0.8998368784435964,0.8797916666666665,0.8792560898663877,4,2,train
0.85,0.85,0.85,0.85,0.8736783318067911,0.85,0.8507374184390987,4,2,val
0.844,0.844,0.844,0.844,0.8716654912735597,0.844,0.8432538761733115,4,2,test
0.9272916666666666,0.9272916666666666,0.9272916666666666,0.9272916666666666,0.9310661562286988,0.9272916666666668,0.9276485889557172,4,3,train
0.8925,0.8925,0.8925,0.8925,0.9008121402278922,0.8925000000000001,0.8931088338883642,4,3,val
0.8986666666666666,0.8986666666666666,0.8986666666666666,0.8986666666666666,0.9047629952189328,0.8986666666666666,0.8990599202185781,4,3,test
0.9085416666666668,0.9085416666666668,0.9085416666666668,0.9085416666666668,0.914483635912623,0.9085416666666668,0.9087360036762482,4,4,train
0.865,0.865,0.865,0.865,0.8736571121705208,0.865,0.865640985707023,4,4,val
0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8766666666666667,0.8860761969298817,0.8766666666666667,0.877940717702127,4,4,test
0.7558333333333334,0.7558333333333334,0.7558333333333334,0.7558333333333334,0.8140918512714623,0.7558333333333334,0.7602368382513028,4,5,train
0.7358333333333333,0.7358333333333333,0.7358333333333333,0.7358333333333333,0.8030884855096225,0.7358333333333333,0.7413665149333404,4,5,val
0.7353333333333333,0.7353333333333333,0.7353333333333333,0.7353333333333333,0.7962032928553692,0.7353333333333334,0.7402388636915788,4,5,test
