accuracy,loss,val_accuracy,val_loss,epoch
0.23895832896232605,3.4565868377685547,0.18833333253860474,90.90752410888672,0
0.35624998807907104,1.6089333295822144,0.3591666519641876,1.452881097793579,1
0.4360416531562805,1.411245346069336,0.4308333396911621,1.2968921661376953,2
0.5287500023841858,1.2318050861358643,0.4675000011920929,1.2394789457321167,3
0.5941666960716248,1.100926160812378,0.6083333492279053,0.9780606627464294,4
0.6452083587646484,0.9414508938789368,0.5458333492279053,1.5496110916137695,5
0.6785416603088379,0.8278740644454956,0.6650000214576721,0.9183006286621094,6
0.721875011920929,0.7665576934814453,0.7691666483879089,0.7559412121772766,7
0.778124988079071,0.6460569500923157,0.6933333277702332,0.8366955518722534,8
0.7297916412353516,0.7684187889099121,0.7300000190734863,1.83611261844635,9
0.7802083492279053,0.6101802587509155,0.8083333373069763,0.5838325619697571,10
0.800208330154419,0.5440229773521423,0.8600000143051147,0.3724195659160614,11
0.81229168176651,0.5310918688774109,0.8216666579246521,0.48298534750938416,12
0.831041693687439,0.49059879779815674,0.8125,0.450671911239624,13
0.8399999737739563,0.41812217235565186,0.746666669845581,0.8329314589500427,14
0.8427083492279053,0.4228842854499817,0.8441666960716248,0.4443349242210388,15
0.846875011920929,0.41023367643356323,0.7925000190734863,0.5749741196632385,16
0.8706250190734863,0.3734738528728485,0.8899999856948853,0.3674147129058838,17
0.8745833039283752,0.363655686378479,0.8725000023841858,0.3487957715988159,18
0.8777083158493042,0.394571453332901,0.8016666769981384,0.5434898734092712,19
0.8189583420753479,0.515343964099884,0.721666693687439,15.956897735595703,20
0.7981250286102295,0.5387558937072754,0.7733333110809326,0.6233317852020264,21
0.8231250047683716,0.5320370197296143,0.7691666483879089,1.2104767560958862,22
0.7979166507720947,0.5676903128623962,0.40583333373069763,144.5507049560547,23
0.8010416626930237,0.5535933971405029,0.5350000262260437,1.6411657333374023,24
