accuracy,loss,val_accuracy,val_loss,epoch,iteration,fold
0.7389583587646484,5.247909069061279,0.528333306312561,5.26495361328125,1,1,1
0.8349999785423279,3.038266897201538,0.8600000143051147,2.311165332794189,2,1,1
0.8827083110809326,1.9298244714736936,0.8274999856948853,1.7595566511154177,3,1,1
0.8949999809265137,1.4550819396972656,0.8316666483879089,1.4452954530715942,4,1,1
0.9162499904632568,1.0355370044708252,0.9491666555404664,0.7720879316329956,5,1,1
0.9389583468437196,0.722593367099762,0.959999978542328,0.566460907459259,6,1,1
0.9316666722297668,0.6245422959327698,0.8941666483879089,0.6439023017883301,7,1,1
0.9393749833106996,0.4659174084663391,0.92166668176651,0.4938535094261169,8,1,1
0.9397916793823242,0.3958701491355896,0.5649999976158142,2.5541329383850098,9,1,1
0.9427083134651184,0.3327991366386413,0.95333331823349,0.2718079090118408,10,1,1
0.9610416889190674,0.2225673198699951,0.940833330154419,0.2962514460086822,11,1,1
0.9589583277702332,0.1979832202196121,0.971666693687439,0.1560850441455841,12,1,1
0.965624988079071,0.1780714690685272,0.9524999856948853,0.2089918702840805,13,1,1
0.9616666436195374,0.1733783185482025,0.930833339691162,0.2588659226894378,14,1,1
0.949999988079071,0.2281612902879715,0.9649999737739564,0.1673884838819503,15,1,1
0.9589583277702332,0.1866003572940826,0.9416666626930236,0.2216517478227615,16,1,1
0.9704166650772096,0.1423644572496414,0.95333331823349,0.1756206750869751,17,1,1
0.959791660308838,0.1868742853403091,0.946666657924652,0.216990664601326,18,1,1
0.971666693687439,0.1313296258449554,0.9458333253860474,0.2153910845518112,19,1,1
0.9585416913032532,0.1676001101732254,0.9591666460037231,0.1691769659519195,20,1,1
0.6606249809265137,6.040802001953125,0.1991666704416275,495.9335021972656,1,1,2
0.7320833206176758,3.2232837677001958,0.7716666460037231,2.6645522117614746,2,1,2
0.8322916626930237,2.146682977676392,0.8324999809265137,1.862963080406189,3,1,2
0.8637499809265137,1.5805716514587402,0.8041666746139526,1.524682641029358,4,1,2
0.8835416436195374,1.1911293268203735,0.8799999952316284,1.0746703147888184,5,1,2
0.8945833444595337,0.9185779690742492,0.8966666460037231,0.8281129002571106,6,1,2
0.9139583110809326,0.6985507607460022,0.9108333587646484,0.6189244985580444,7,1,2
0.9200000166893004,0.545224666595459,0.8924999833106995,0.5874627828598022,8,1,2
0.9304166436195374,0.4389275014400482,0.934166669845581,0.4033553004264831,9,1,2
0.9268749952316284,0.3884479105472564,0.8941666483879089,0.6184707880020142,10,1,2
0.9391666650772096,0.3218909800052643,0.8991666436195374,0.4605429768562317,11,1,2
0.9402083158493042,0.2839697897434234,0.9275000095367432,0.3229594230651855,12,1,2
0.9424999952316284,0.2733345627784729,0.9474999904632568,0.225674107670784,13,1,2
0.9608333110809326,0.1997760385274887,0.8675000071525574,0.487492948770523,14,1,2
0.9581249952316284,0.1898092329502105,0.9058333039283752,0.3555931150913238,15,1,2
0.9589583277702332,0.1910096704959869,0.925000011920929,0.2880421578884125,16,1,2
0.956250011920929,0.1814817488193512,0.862500011920929,0.6982099413871765,17,1,2
0.9608333110809326,0.1858350187540054,0.965833306312561,0.1565384566783905,18,1,2
0.971666693687439,0.132264569401741,0.9449999928474426,0.2930052280426025,19,1,2
0.9568750262260436,0.1869091391563415,0.8991666436195374,0.3838406801223755,20,1,2
0.7614583373069763,5.4070539474487305,0.8416666388511658,3.4060676097869877,1,1,3
0.8979166746139526,2.664684295654297,0.875,2.4513397216796875,2,1,3
0.893958330154419,2.021841526031494,0.8799999952316284,1.8250198364257808,3,1,3
0.9347916841506958,1.4047644138336182,0.909166693687439,1.3334602117538452,4,1,3
0.9489583373069764,1.0136207342147827,0.9399999976158142,0.9252623319625854,5,1,3
0.9385416507720948,0.81467604637146,0.944166660308838,0.7340189814567566,6,1,3
0.9458333253860474,0.5958236455917358,0.809166669845581,1.1010456085205078,7,1,3
0.9485416412353516,0.4848378002643585,0.9558333158493042,0.3886435031890869,8,1,3
0.9616666436195374,0.3254350125789642,0.912500023841858,0.4714301824569702,9,1,3
0.9491666555404664,0.3160137832164764,0.9483333230018616,0.3195707499980926,10,1,3
0.9610416889190674,0.2373642474412918,0.9474999904632568,0.3036732971668243,11,1,3
0.9731249809265136,0.1688849478960037,0.9458333253860474,0.2501318156719208,12,1,3
0.9710416793823242,0.1587065011262893,0.9524999856948853,0.2490578144788742,13,1,3
0.9631249904632568,0.1817626357078552,0.9516666531562804,0.2240362167358398,14,1,3
0.9706249833106996,0.154421791434288,0.9449999928474426,0.2276631593704223,15,1,3
0.9670833349227904,0.1456717997789383,0.9275000095367432,0.2865560948848724,16,1,3
0.9393749833106996,0.2415725737810135,0.8399999737739563,0.7694231867790222,17,1,3
0.9549999833106996,0.1957419365644455,0.930833339691162,0.2791891098022461,18,1,3
0.971875011920929,0.1414862275123596,0.959999978542328,0.2023618817329406,19,1,3
0.9772916436195374,0.1162853762507438,0.962499976158142,0.1958223283290863,20,1,3
0.7264583110809326,5.663110256195068,0.7450000047683716,8.329704284667969,1,1,4
0.8737499713897705,2.725636482238769,0.2041666656732559,1154.9893798828125,2,1,4
0.8418750166893005,2.273033857345581,0.3841666579246521,3.551025867462158,3,1,4
0.8483333587646484,1.6812578439712524,0.9141666889190674,1.265845775604248,4,1,4
