accuracy,loss,val_accuracy,val_loss,epoch
0.4533333480358124,1.5182127952575684,0.1941666603088379,4.24888801574707,0
0.6558333039283752,1.0008139610290527,0.1966666728258133,2.3099606037139893,1
0.7168750166893005,0.7957053184509277,0.20083333551883698,2.7660722732543945,2
0.7774999737739563,0.6095869541168213,0.20083333551883698,3.9230916500091553,3
0.8166666626930237,0.5049291849136353,0.20083333551883698,2.9985973834991455,4
0.84354168176651,0.4339655935764313,0.21833333373069763,3.379377603530884,5
0.8491666913032532,0.40304097533226013,0.20083333551883698,3.369965076446533,6
0.8656250238418579,0.37010160088539124,0.25083333253860474,2.6966254711151123,7
0.8787500262260437,0.34940555691719055,0.20749999582767487,2.870762586593628,8
0.9016666412353516,0.28422310948371887,0.2783333361148834,3.429523229598999,9
0.9083333611488342,0.25829023122787476,0.24666666984558105,3.0545547008514404,10
0.9158333539962769,0.22688531875610352,0.2608333230018616,4.066226959228516,11
0.9100000262260437,0.2550668716430664,0.3466666638851166,2.0745630264282227,12
0.9237499833106995,0.2198101282119751,0.2658333480358124,2.4281723499298096,13
0.9258333444595337,0.22070813179016113,0.28999999165534973,2.920109510421753,14
0.940625011920929,0.1677907109260559,0.3308333456516266,3.634073257446289,15
0.9316666722297668,0.2079593986272812,0.33500000834465027,3.3164327144622803,16
0.9370833039283752,0.17887379229068756,0.36500000953674316,3.1209447383880615,17
0.9285416603088379,0.19435781240463257,0.36916667222976685,3.8927576541900635,18
0.9452083110809326,0.15912015736103058,0.3400000035762787,4.444288730621338,19
0.9514583349227905,0.15110623836517334,0.3499999940395355,5.062185764312744,20
0.9370833039283752,0.17380613088607788,0.41333332657814026,2.7418649196624756,21
0.9537500143051147,0.13826487958431244,0.4074999988079071,3.1793618202209473,22
0.9554166793823242,0.13583029806613922,0.414166659116745,4.755396366119385,23
0.9589583277702332,0.11891689151525497,0.3891666531562805,2.66025710105896,24
0.9535416960716248,0.12710870802402496,0.4191666543483734,3.439512252807617,25
0.9556249976158142,0.12586551904678345,0.44749999046325684,3.0574588775634766,26
0.9547916650772095,0.12612701952457428,0.375,3.2992632389068604,27
0.9545833468437195,0.13503621518611908,0.4325000047683716,3.790935754776001,28
0.9552083611488342,0.13456304371356964,0.5625,1.902618646621704,29
0.96875,0.0998544842004776,0.4533333480358124,2.668768882751465,30
0.956250011920929,0.12943318486213684,0.4074999988079071,4.912171840667725,31
0.9612500071525574,0.12139877676963806,0.550000011920929,1.7769719362258911,32
0.9677083492279053,0.08618301153182983,0.5558333396911621,1.9020508527755737,33
0.9577083587646484,0.11270776391029358,0.5049999952316284,2.3756675720214844,34
0.9756249785423279,0.06869751960039139,0.5649999976158142,2.3970038890838623,35
0.9664583206176758,0.10310015082359314,0.659166693687439,1.3403428792953491,36
0.956458330154419,0.13127101957798004,0.6416666507720947,1.877834677696228,37
0.9602083563804626,0.11532706022262573,0.6949999928474426,1.4189602136611938,38
0.9649999737739563,0.10753864049911499,0.6233333349227905,1.9189581871032715,39
