accuracy,loss,val_accuracy,val_loss,epoch
0.320208340883255,2.446054458618164,0.3841666579246521,1.6520506143569946,0
0.518541693687439,1.2960314750671387,0.6416666507720947,1.0844112634658813,1
0.6818749904632568,0.8633058667182922,0.7858333587646484,0.6045787334442139,2
0.7408333420753479,0.7062013745307922,0.784166693687439,0.595941424369812,3
0.7697916626930237,0.636962354183197,0.7916666865348816,0.4989558160305023,4
0.8004166483879089,0.5606677532196045,0.7566666603088379,0.7045544981956482,5
0.8164583444595337,0.4939550757408142,0.8733333349227905,0.35626325011253357,6
0.8245833516120911,0.4917770326137543,0.8708333373069763,0.3413276672363281,7
0.8362500071525574,0.42959049344062805,0.8575000166893005,0.39842596650123596,8
0.862708330154419,0.38531917333602905,0.8366666436195374,0.40739813446998596,9
0.8735416531562805,0.33664122223854065,0.8974999785423279,0.29016655683517456,10
0.8897916674613953,0.29891282320022583,0.8550000190734863,0.38519060611724854,11
0.8893749713897705,0.30698922276496887,0.8691666722297668,0.3436781167984009,12
0.9012500047683716,0.28614431619644165,0.925000011920929,0.2198135405778885,13
0.9154166579246521,0.23523186147212982,0.9208333492279053,0.23549704253673553,14
0.9308333396911621,0.20957744121551514,0.909166693687439,0.24265053868293762,15
0.8991666436195374,0.2899759113788605,0.82833331823349,0.5121189951896667,16
0.8972916603088379,0.29515719413757324,0.9175000190734863,0.25401195883750916,17
0.9333333373069763,0.201163649559021,0.9075000286102295,0.32582783699035645,18
0.8656250238418579,0.39397773146629333,0.875,0.3413356840610504,19
0.9039583206176758,0.2900727093219757,0.8966666460037231,0.27116143703460693,20
0.903333306312561,0.29427260160446167,0.9158333539962769,0.2456495612859726,21
0.8241666555404663,0.5386369228363037,0.8199999928474426,0.5063527226448059,22
0.8485416769981384,0.4593769311904907,0.82833331823349,0.46809253096580505,23
0.8933333158493042,0.3180476725101471,0.92166668176651,0.24729937314987183,24
