accuracy,loss,val_accuracy,val_loss,epoch
0.6602083444595337,2.3518946170806885,0.22166666388511658,16.963232040405273,0
0.8760416507720947,0.40444520115852356,0.20916666090488434,10.876036643981934,1
0.9143750071525574,0.2604099214076996,0.4749999940395355,3.3015174865722656,2
0.9352083206176758,0.2063002586364746,0.42916667461395264,4.423600673675537,3
0.9352083206176758,0.19661013782024384,0.5608333349227905,2.2329297065734863,4
0.9506250023841858,0.14033278822898865,0.8125,0.6564757227897644,5
0.9683333039283752,0.09586219489574432,0.7616666555404663,0.7613194584846497,6
0.9762499928474426,0.07207648456096649,0.7041666507720947,0.7782346606254578,7
0.9704166650772095,0.09901617467403412,0.7649999856948853,0.8413825035095215,8
0.9710416793823242,0.09608912467956543,0.7133333086967468,0.8840452432632446,9
0.96875,0.10537029057741165,0.762499988079071,0.8139417767524719,10
0.9595833420753479,0.13585440814495087,0.625,1.5345876216888428,11
0.9772916436195374,0.07107622176408768,0.574999988079071,1.7392879724502563,12
0.9783333539962769,0.07136175781488419,0.5016666650772095,2.077092170715332,13
0.9766666889190674,0.06771484762430191,0.565833330154419,2.0199358463287354,14
0.9629166722297668,0.11827085167169571,0.6258333325386047,1.6355174779891968,15
0.9710416793823242,0.08241049945354462,0.7149999737739563,1.4651508331298828,16
0.9722916483879089,0.08396852761507034,0.7200000286102295,1.4456846714019775,17
0.9722916483879089,0.08750688284635544,0.6791666746139526,1.4125105142593384,18
0.9802083373069763,0.05872758850455284,0.574999988079071,1.7613428831100464,19
