accuracy,loss,val_accuracy,val_loss,epoch
0.5077083110809326,4.300641059875488,0.21166667342185974,5.498495101928711,0
0.6831250190734863,1.8174227476119995,0.21166667342185974,7.116421222686768,1
0.7758333086967468,0.9995731711387634,0.21166667342185974,6.48582649230957,2
0.8077083230018616,0.7307167649269104,0.21166667342185974,5.774550914764404,3
0.8452083468437195,0.572177529335022,0.21166667342185974,5.041940212249756,4
0.8556249737739563,0.5014360547065735,0.21166667342185974,6.051405906677246,5
0.89041668176651,0.4062442183494568,0.21166667342185974,7.182583332061768,6
0.8893749713897705,0.39831435680389404,0.21166667342185974,8.01192569732666,7
0.8972916603088379,0.39173826575279236,0.21166667342185974,7.866037368774414,8
0.9027083516120911,0.36614876985549927,0.21166667342185974,7.447259426116943,9
0.8941666483879089,0.3743602931499481,0.21166667342185974,7.3959479331970215,10
0.89041668176651,0.3898439109325409,0.21166667342185974,7.234836101531982,11
0.89083331823349,0.4032052755355835,0.21166667342185974,6.988678932189941,12
0.9200000166893005,0.32784774899482727,0.21166667342185974,8.14844036102295,13
0.9043750166893005,0.3627382516860962,0.21166667342185974,8.248680114746094,14
0.9131249785423279,0.3369373083114624,0.21166667342185974,7.624693870544434,15
0.9193750023841858,0.3183734714984894,0.21166667342185974,8.62012767791748,16
0.9166666865348816,0.3397745192050934,0.21166667342185974,9.197731018066406,17
0.9135416746139526,0.34195634722709656,0.21166667342185974,10.714271545410156,18
0.9335416555404663,0.2831277847290039,0.21166667342185974,9.762958526611328,19
